1761527630,25713.75,25713.75,25713.25,25713.25,8
1761527631,25713.25,25714.25,25713.25,25714.25,5
1761527632,25714.25,25714.25,25713.75,25713.75,5
1761527633,25713.75,25714,25713.75,25714,1
1761527634,25714,25714,25713.75,25713.75,1
1761527635,25713.75,25713.75,25713.75,25713.75,0
1761527636,25713.75,25713.75,25713.75,25713.75,0
1761527637,25713.75,25713.75,25713.75,25713.75,0
1761527638,25713.75,25713.75,25713.75,25713.75,0
1761527639,25713.75,25714.75,25713.75,25713.75,11
1761527640,25713.75,25714.25,25713.75,25713.75,3
1761527641,25713.75,25714.25,25713.5,25714,12
1761527642,25714,25714,25713,25713,6
1761527643,25713,25714.25,25713,25714.25,2
1761527644,25714.25,25714.25,25714,25714,2
1761527645,25714,25714,25713.25,25713.5,3
1761527646,25713.5,25713.5,25712,25712,8
1761527647,25712,25712.75,25712,25712.75,2
1761527648,25712.75,25712.75,25712.75,25712.75,6
1761527649,25712.75,25712.75,25712.5,25712.5,6
1761527650,25712.5,25713.5,25712.5,25713.25,10
1761527651,25713.25,25713.25,25712.75,25712.75,2
1761527652,25712.75,25713,25712.75,25713,2
1761527653,25713,25713.25,25712.75,25712.75,6
1761527654,25712.75,25712.75,25712.5,25712.75,4
1761527655,25712.75,25712.75,25712,25712,7
1761527656,25712,25712.75,25712,25712.5,8
1761527657,25712.5,25713,25712.5,25712.75,3
1761527658,25712.75,25713.25,25712.75,25713.25,6
1761527659,25713.25,25713.5,25713,25713,7
1761527660,25713,25713.25,25713,25713.25,3
1761527661,25713.25,25713.25,25712.75,25713,2
1761527662,25713,25713.25,25713,25713.25,2
1761527663,25713.25,25713.25,25713.25,25713.25,0
1761527664,25713.25,25713.25,25713.25,25713.25,0
1761527665,25713.25,25713.25,25712.75,25713.25,5
1761527666,25713.25,25713.25,25713.25,25713.25,4
1761527667,25713.25,25713.25,25713.25,25713.25,0
1761527668,25713.25,25713.25,25712.75,25712.75,1
1761527669,25712.75,25712.75,25712.75,25712.75,0
1761527670,25712.75,25712.75,25712.75,25712.75,0
1761527671,25712.75,25712.75,25712.75,25712.75,0
1761527672,25712.75,25712.75,25712.75,25712.75,0
1761527673,25712.75,25713,25712.75,25713,1
1761527674,25713,25713,25712.5,25712.75,3
1761527675,25712.75,25712.75,25712.75,25712.75,0
1761527676,25712.75,25712.75,25712.75,25712.75,0
1761527677,25712.75,25712.75,25712.75,25712.75,0
1761527678,25712.75,25712.75,25712.75,25712.75,0
1761527679,25712.75,25712.75,25712.5,25712.5,5
1761527680,25712.5,25713.5,25712.5,25712.5,18
1761527681,25712.5,25712.75,25712.5,25712.75,3
1761527682,25712.75,25713,25712.5,25712.5,2
1761527683,25712.5,25713,25712.5,25713,1
1761527684,25713,25713,25712.25,25712.5,8
1761527685,25712.5,25712.5,25712.5,25712.5,0
1761527686,25712.5,25712.5,25712,25712,13
1761527687,25712,25712,25712,25712,0
1761527688,25712,25712,25712,25712,1
1761527689,25712,25712,25712,25712,0
1761527690,25712,25712,25711.75,25711.75,5
1761527691,25711.75,25712.25,25711.75,25711.75,9
1761527692,25711.75,25711.75,25711.75,25711.75,0
1761527693,25711.75,25711.75,25711.75,25711.75,0
1761527694,25711.75,25712.5,25711.75,25712,5
1761527695,25712,25712.5,25711.75,25711.75,6
1761527696,25711.75,25712.25,25711.75,25712.25,1
1761527697,25712.25,25712.5,25712,25712,3
1761527698,25712,25712,25712,25712,0
1761527699,25712,25712.5,25711.25,25711.75,17
1761527700,25711.75,25712.25,25711.5,25712.25,16
1761527701,25712.25,25712.5,25711.5,25711.5,13
1761527702,25711.5,25711.5,25711.5,25711.5,0
1761527703,25711.5,25711.75,25711.25,25711.75,4
